epoch,rate,train_time,learning_rate,model,loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.3,34.466591358184814,0.0009938503261272714,resnet18,0.03962010517716408,78.77,87.3635484002717,96.12182921934154,63.2853052022057,59.49128591615638,56.414282758196705,32.08941351752722,4.471461474895477,8.777685761451721,60.48
2,0.3,20.72662091255188,0.0009755527298894293,resnet18,0.014503729529678822,78.71,87.37474980395179,96.09521339897611,63.97441775884527,59.27665570690465,56.734385876795635,32.26610528132651,4.443863034248352,8.780104517936707,59.51
3,0.3,21.201165199279785,0.0009455577588320897,resnet18,0.04262152314186096,78.73,87.26779275918224,96.05608920497316,63.55998802943424,59.52045133991537,57.02285231973894,32.6024263114566,4.596642404794693,8.802465796470642,59.8
4,0.3,20.91534972190857,0.0009046039886902862,resnet18,0.013190967962145805,78.85,87.18250381143837,96.04353332259802,63.32417034576905,58.20330969267139,56.8763306836115,32.74196571218768,4.649987816810608,8.79970908164978,58.3
5,0.3,21.160470008850098,0.0008536998372026805,resnet18,0.02609468623995781,78.76,87.36744277353594,96.08121601073492,64.06929524451327,59.03954802259888,56.73443757345796,32.38569818769839,4.479123651981354,8.79113256931305,59.32
6,0.3,21.169885396957397,0.0007940987335200903,resnet18,0.027529777958989143,78.82,87.25859700171486,96.07787097572694,63.308127339224185,60.05665722379604,56.66187345060378,32.456164539780204,4.661424458026886,8.775706887245178,60.29
7,0.3,21.213069200515747,0.0007272682546199036,resnet18,0.010926621034741402,78.81,87.2481076015164,96.0679471334621,63.5237273909772,59.69797074091553,56.763123870078196,32.533608273996585,4.689090698957443,8.813745379447937,59.84
8,0.3,21.084661722183228,0.0006548539886902863,resnet18,0.017936188727617264,78.63,87.29159290853052,96.04524033943581,63.49817591440372,59.663079082826386,57.322760465514904,32.66255319745834,4.526045545935631,8.838595747947693,59.8
9,0.3,21.27494168281555,0.0005786390152875953,resnet18,0.01855151355266571,78.88,87.20677313833058,96.05748376140727,63.012794857805844,58.7594696969697,56.703451239021156,32.640316066220734,4.561348259449005,8.790422677993774,58.95
10,0.3,21.121020078659058,0.0005005,resnet18,0.02314295433461666,78.76,87.2008929126508,96.04699741614289,62.831687089617425,61.06403013182674,57.04784250501144,32.699103119251866,4.783093184232712,8.813995122909546,61.39
11,0.3,21.031673669815063,0.0004223609847124046,resnet18,0.05059918761253357,78.68,87.3009189621246,96.06026489466817,63.8998468024344,58.81801125703565,57.089172634545974,32.54901486776497,4.498451203107834,8.829441666603088,59.01
12,0.3,21.254255056381226,0.0003461460113097138,resnet18,0.02183431200683117,78.82,87.25269371003222,96.07468337130109,63.61642167492517,59.773371104815865,56.68399185015259,32.47828293932901,4.764507710933685,8.791242241859436,59.87
13,0.3,21.2111394405365,0.00027373174538009644,resnet18,0.011538430117070675,78.79,87.28385285720928,96.06938733394375,63.58082817452606,58.6044318717586,56.78802394556113,32.510856911117834,4.622545093297958,8.804962635040283,59.26
14,0.3,21.18404746055603,0.00020690126647990973,resnet18,0.015485875308513641,78.75,87.46537292250234,96.10546314920616,64.44114765323022,57.74117647058824,56.548376378483205,32.17575415083302,4.4437021017074585,8.787007927894592,58.31
15,0.3,21.10375189781189,0.00014730016279731955,resnet18,0.01423414796590805,78.83,87.21391577613815,96.03825090676364,63.53019109023171,58.95134624468588,56.95105191734581,32.769137004645,4.6306125819683075,8.804634809494019,59.28
16,0.3,21.214761972427368,9.63960113097138e-05,resnet18,0.03288095444440842,78.68,87.42100545492177,96.09984014650875,63.79134540425719,58.489681050656664,56.75436970883264,32.21421194205164,4.399040341377258,8.801260590553284,58.82
17,0.3,21.053478717803955,5.54422411679103e-05,resnet18,0.015001180581748486,78.92,87.14827591844742,96.06342835258997,63.125766729626065,60.104364326375716,56.582553543175536,32.61421395791324,4.762318730354309,8.798636794090271,60.44
18,0.3,21.08180546760559,2.544727011057081e-05,resnet18,0.010208704508841038,78.78,87.35630894706958,96.08157848155197,63.67457532639422,59.28369462770971,56.697429393384674,32.39641760261682,4.484979063272476,8.771224617958069,59.38
19,0.3,21.004822492599487,7.14967387272874e-06,resnet18,0.011927580460906029,78.82,87.24777879290833,96.0625685858206,63.445676982795106,59.112370160528805,56.78057629342035,32.57486738259677,4.64499369263649,8.80122184753418,59.35
20,0.3,20.996929168701172,1e-06,resnet18,0.010175550356507301,78.87,87.19799323513726,96.06311630552159,63.090550321302864,59.58353052531945,56.68082047052995,32.593954711149884,4.586879163980484,8.800758719444275,59.91
1,0.5,19.319551467895508,0.0009938503261272714,resnet18,0.023123357445001602,78.74,87.31417401687108,96.08161285634179,64.07370106263843,60.53621825023519,56.79311786936069,32.396600101407124,4.516309127211571,8.839892745018005,60.91
2,0.5,14.864747047424316,0.0009755527298894293,resnet18,0.020755823701620102,78.69,87.20921883739237,96.02327585104483,63.588007012657165,60.15954950727358,57.38102206895993,32.86483606683974,4.708249121904373,8.826526403427124,60.39
3,0.5,14.43171501159668,0.0009455577588320897,resnet18,0.029815271496772766,78.92,87.20736344829774,96.11159610335342,63.150254949374116,59.867172675521815,56.19583561912867,32.22749603386638,4.581050202250481,8.804649710655212,60.01
4,0.5,14.315436840057373,0.0009046039886902862,resnet18,0.031254637986421585,78.86,87.1099005194888,96.02071474325788,63.03685257075624,59.31882686849575,57.05007089357357,32.93946186852163,4.818090051412582,8.838738203048706,59.65
5,0.5,14.752617835998535,0.0008536998372026805,resnet18,0.057948023080825806,78.71,87.18347861378395,95.98139337457724,63.6711281282014,59.22968529826209,57.66201434773246,33.193733752263334,4.583559185266495,8.87268841266632,59.75
6,0.5,14.459025621414185,0.0007940987335200903,resnet18,0.016874462366104126,78.73,87.19616614746406,96.02358857383459,63.38829607339438,59.23836389280677,57.29156564386871,32.87113963558637,4.595824331045151,8.858345746994019,59.33
7,0.5,14.461165189743042,0.0007272682546199036,resnet18,0.024936586618423462,78.81,87.07605803864337,96.00901838224907,63.23212823205354,59.93393109957527,57.25226995210639,33.022754356024784,4.722052812576294,8.861303925514221,60.5
8,0.5,14.505825519561768,0.0006548539886902863,resnet18,0.0179298035800457,78.75,87.3209725490196,96.0688888975193,63.991984993966724,59.01176470588235,56.859298914797044,32.48667668714686,4.6163056045770645,8.834257125854492,59.39
9,0.5,14.756716012954712,0.0005786390152875953,resnet18,0.06596960872411728,78.75,87.14652922502336,96.0067430857728,63.610761613755294,59.811764705882354,57.3903649150863,33.01774268743612,4.852677136659622,8.858214616775513,59.95
10,0.5,15.151267528533936,0.0005005,resnet18,0.03632545471191406,78.62,87.25973820146832,96.01153387547264,64.22644388965513,59.869036482694106,57.5998792549131,32.915623939692374,4.651736468076706,8.880671858787537,59.96
11,0.5,14.92784595489502,0.0004223609847124046,resnet18,0.019961776211857796,78.62,87.26521444877362,96.02879949073164,63.91784619098229,59.775491113189894,57.47412555936934,32.78987024414862,4.70372773706913,8.86873722076416,59.87
12,0.5,14.64711308479309,0.0003461460113097138,resnet18,0.04255935549736023,78.73,87.03857506127927,96.0012947548032,63.14421031100994,61.73013634226611,57.50282270936024,33.0823967010779,4.819206148386002,8.875074982643127,61.92
13,0.5,14.784003019332886,0.00027373174538009644,resnet18,0.014416215941309929,78.71,87.14788529624506,96.0140065501588,63.276810136902384,61.061531235321745,57.41794071881712,32.949660123347996,4.842434823513031,8.867799043655396,61.16
14,0.5,14.690043926239014,0.00020690126647990973,resnet18,0.020032405853271484,78.66,87.16544529491284,96.00487475294761,63.15221129670366,60.121836925960636,57.59803679474246,33.00989736789346,4.5575812458992,8.871207237243652,60.5
15,0.5,14.629388332366943,0.00014730016279731955,resnet18,0.024720149114727974,78.68,87.1279786743939,96.00197704552025,63.11031058522958,60.0375234521576,57.58916513804622,33.04900737126521,4.640848934650421,8.869654536247253,60.27
16,0.5,14.645695209503174,9.63960113097138e-05,resnet18,0.017893483862280846,78.65,87.28255946735828,96.04999983794103,63.73777497177136,59.43793911007026,57.23985620383603,32.627706878348334,4.586561024188995,8.85257601737976,59.77
17,0.5,14.752235412597656,5.54422411679103e-05,resnet18,0.027042150497436523,78.66,87.22731514346084,96.02363903012916,63.88828018450803,59.044048734770385,57.43492099807103,32.84678157122202,4.633714258670807,8.8768869638443,59.28
18,0.5,14.694892883300781,2.544727011057081e-05,resnet18,0.0334155336022377,78.79,87.12903002083792,96.0283530538296,63.27420260805058,60.67892503536068,57.1402205749332,32.86305354048991,4.7591932117938995,8.854684829711914,61.15
19,0.5,14.584293603897095,7.14967387272874e-06,resnet18,0.02102598547935486,78.55,87.34857164901723,96.03365095065604,64.36984347922846,58.55477855477855,57.573298405246746,32.72035052576206,4.456464946269989,8.873043656349182,58.69
20,0.5,14.807852029800415,1e-06,resnet18,0.046098701655864716,78.68,87.19040648180913,96.03942216360197,63.29206726955206,60.55347091932458,57.282866207641845,32.74270844086084,4.588588699698448,8.85306715965271,60.83
1,0.7,13.871365308761597,0.0009938503261272714,resnet18,0.07488428056240082,78.67,87.19391434401902,96.02802358256297,63.415277555340175,61.50961087669948,57.39369692922816,32.82955468807611,4.743315279483795,8.891589641571045,61.88
2,0.7,8.947771549224854,0.0009755527298894293,resnet18,0.048481181263923645,78.64,87.24583723867546,96.03781951786891,63.3864310934523,60.346441947565545,57.36724347071667,32.73107153203203,4.6662770211696625,8.897542953491211,60.67
3,0.7,9.214254140853882,0.0009455577588320897,resnet18,0.10885225981473923,78.57,87.49485005271846,96.08863519251604,64.41199498209578,58.982734484367704,57.07302284226995,32.26833646771368,4.379361867904663,8.877211213111877,59.5
4,0.7,9.218364477157593,0.0009046039886902862,resnet18,0.045849110931158066,78.52,87.30172649319677,96.0150727840588,64.03157016617568,59.77653631284916,57.798250901044426,32.872815279527764,4.465644806623459,8.91652226448059,60.06
5,0.7,9.253391742706299,0.0008536998372026805,resnet18,0.07348060607910156,78.7,87.07923057191093,96.00069367567014,63.33900198561202,60.985915492957744,57.56606235880375,33.07383541324924,4.613092914223671,8.9069265127182,61.31
6,0.7,9.248658180236816,0.0007940987335200903,resnet18,0.1317644864320755,78.59,87.2532162645468,96.02823434708596,63.40751664263213,59.831854273703875,57.55565566449554,32.79917988485064,4.5645080506801605,8.915576338768005,60.25
7,0.7,9.25834584236145,0.0007272682546199036,resnet18,0.0234952624887228,78.45,87.35001678400684,96.03459292027648,64.15403562287648,59.39675174013921,57.778879297174626,32.683859788874194,4.508090019226074,8.930459022521973,59.72
8,0.7,9.293630599975586,0.0006548539886902863,resnet18,0.03884204849600792,78.57,87.18038329921019,95.97340778707786,64.06637106939496,60.52263182454502,58.03433648453582,33.22965010997955,4.901730269193649,8.93936038017273,60.8
9,0.7,9.241791248321533,0.0005786390152875953,resnet18,0.013058334589004517,78.51,87.24485456470883,96.01496615452712,63.735264190926856,59.469520707305726,57.83078553934226,32.88116186809287,4.597772657871246,8.91964077949524,59.8
10,0.7,9.446243286132812,0.0005005,resnet18,0.05833916366100311,78.44,87.28893561272268,95.99761244801697,64.18806832725883,60.1113172541744,58.10947999612036,32.99018324338187,4.733186960220337,8.941264748573303,60.3
11,0.7,9.066115379333496,0.0004223609847124046,resnet18,0.04435870051383972,78.36,87.272729470787,95.99230525971771,63.937104963080316,59.75046210720887,58.330058654619855,33.01608486026825,4.4927045702934265,8.947455286979675,60.12
12,0.7,9.033298015594482,0.0003461460113097138,resnet18,0.057088881731033325,78.42,87.26133419558995,95.98181542212365,63.996531763465626,59.49953660797034,58.278068621218395,33.11017913218534,4.593324661254883,8.915467858314514,59.82
13,0.7,9.045588970184326,0.00027373174538009644,resnet18,0.04642067849636078,78.43,87.25762088875499,95.9957124723108,63.46091723765382,60.12980992118684,58.151420529290725,33.00783378351654,4.6510204672813416,8.93576979637146,60.59
14,0.7,8.873379468917847,0.00020690126647990973,resnet18,0.04248080775141716,78.41,87.3400698540746,96.00114448751584,64.24785150998386,58.499305233904586,58.13651348481137,32.944308500670324,4.595259949564934,8.940626978874207,58.78
15,0.7,8.75966501235962,0.00014730016279731955,resnet18,0.029342083260416985,78.48,87.16835902121726,95.95430047778932,64.02887362237296,59.9907063197026,58.3726851719509,33.350420921626956,4.570971429347992,8.921095728874207,60.36
16,0.7,8.564811706542969,9.63960113097138e-05,resnet18,0.04893140494823456,78.28,87.5191002266972,96.0268854053401,64.86012085960559,57.68876611418048,58.186615135785786,32.67714755644281,4.386560618877411,8.933014869689941,57.92
17,0.7,8.796094179153442,5.54422411679103e-05,resnet18,0.038712695240974426,78.45,87.26229040324502,95.99020190665621,63.874020467288915,58.93271461716937,58.15052311206723,33.05550360376681,4.604098945856094,8.922714591026306,59.26
18,0.7,9.097594022750854,2.544727011057081e-05,resnet18,0.22398114204406738,78.46,87.24185345051005,95.97460871251616,63.458777067134356,59.09935004642526,58.252218585395234,33.181463574560205,4.6451374888420105,8.933591842651367,59.29
19,0.7,9.259323358535767,7.14967387272874e-06,resnet18,0.04464367404580116,78.36,87.36509194022754,95.99650611628967,64.59442241660116,59.288354898336415,58.27263281540611,32.958659021054515,4.566648975014687,8.945541977882385,59.52
20,0.7,9.274127721786499,1e-06,resnet18,0.043829295784235,78.5,87.25567471485705,96.00120603483252,63.358948121754096,59.30232558139535,57.95871860485749,32.984894146644436,4.6272605657577515,8.931381702423096,59.58
1,0.9,7.6634955406188965,0.0009938503261272714,resnet18,0.2854084074497223,77.97,87.46284739681586,96.00087745743987,65.06982377143163,59.19201089423514,59.091169023646366,32.81643316898093,4.74715381860733,9.08254325389862,59.74
2,0.9,3.183718204498291,0.0009755527298894293,resnet18,0.47120746970176697,78.2,87.12206996879327,95.93611061021866,63.736828826355094,61.23853211009175,59.15982309984908,33.454044157446965,4.992096126079559,9.070292711257935,61.56
3,0.9,3.2278761863708496,0.0009455577588320897,resnet18,0.2866458296775818,78.06,86.91117390708267,95.86329089712848,62.2599928352074,62.30628988149499,60.0909491311631,34.03965548949002,5.290275067090988,9.137487411499023,62.53
4,0.9,2.7436368465423584,0.0009046039886902862,resnet18,0.2580454349517822,78.22,87.03845361872837,95.92576958312017,62.88171920512007,60.78971533516988,59.22052699953807,33.56390259155585,4.96666245162487,9.071324467658997,61.11
5,0.9,2.876585006713867,0.0008536998372026805,resnet18,0.15527385473251343,78.22,86.83880951726888,95.83144951728924,62.41148864334354,61.662075298438936,59.994730786868594,34.33810637888637,5.090302973985672,9.10335659980774,61.71
6,0.9,2.862863302230835,0.0007940987335200903,resnet18,0.6466975212097168,78.05,87.09458483333067,95.86445591443997,63.81364928123787,60.18223234624146,60.04966184966185,33.97359255996241,4.901719093322754,9.098966717720032,60.32
7,0.9,2.9803996086120605,0.0007272682546199036,resnet18,0.5044789910316467,78.13,87.03969987530309,95.87669417383493,63.03499290011314,61.271147690900776,59.78923268014055,33.91100996807578,5.071660503745079,9.104799032211304,61.55
8,0.9,2.8577239513397217,0.0006548539886902863,resnet18,0.6155757308006287,78.25,86.83781866255372,95.86508216384833,62.78338156569293,62.02298850574712,59.66384871560709,34.08086022993311,5.27409166097641,9.118102788925171,62.48
9,0.9,2.9077565670013428,0.0005786390152875953,resnet18,0.17454880475997925,77.87,87.25948463702379,95.89870187045912,63.976130290555076,59.55716222322639,60.156950097196415,33.6327266472509,4.789204895496368,9.136539101600647,59.74
10,0.9,2.904208183288574,0.0005005,resnet18,0.25179386138916016,78.23,87.08817168742206,95.90472205445838,63.85196226325442,58.79650895728066,59.33290089712662,33.70083457885578,4.806921631097794,9.11120593547821,58.93
11,0.9,2.8077070713043213,0.0004223609847124046,resnet18,0.49656766653060913,77.93,87.11122717627165,95.8442946961826,63.6338549226523,59.537834164023565,60.46813141052008,34.09375451527225,4.812238365411758,9.160001873970032,59.95
12,0.9,2.724513053894043,0.0003461460113097138,resnet18,0.5366999506950378,77.98,86.9930551139245,95.84396023748694,63.429892481178854,60.89918256130791,60.39393408446485,34.14407642221736,5.028009414672852,9.145864248275757,61.31
13,0.9,2.849276304244995,0.00027373174538009644,resnet18,0.5385787487030029,77.97,86.9730731427075,95.79175718097214,63.88309636151786,60.281434407625966,60.83531587293242,34.560580018266975,5.15616238117218,9.155558347702026,60.55
14,0.9,2.5453245639801025,0.00020690126647990973,resnet18,0.3298182487487793,78.28,86.9540805259676,95.86600984321818,63.356538326386705,62.15469613259669,59.559779654224656,34.05031207488168,4.696053639054298,9.070919752120972,62.38
15,0.9,2.6342833042144775,0.00014730016279731955,resnet18,0.9422644972801208,78.12,87.01009369170009,95.87662987156584,63.20043206852783,62.52285191956124,59.83381398568356,33.93090526575739,5.045677721500397,9.105474352836609,62.71
16,0.9,2.817674398422241,9.63960113097138e-05,resnet18,0.4363662004470825,77.98,87.05947157087951,95.83766190326423,63.513171424195015,59.53678474114441,60.43436632666056,34.18450866441306,5.124083533883095,9.134880900382996,59.85
17,0.9,2.5995421409606934,5.54422411679103e-05,resnet18,0.24423304200172424,77.91,87.16706529379263,95.86184381748393,64.0263617302976,59.6650067904029,60.37149913545643,33.947224734328806,4.862845689058304,9.14182424545288,59.76
18,0.9,3.0240848064422607,2.544727011057081e-05,resnet18,0.19442008435726166,78.12,87.12863875573228,95.89879994929098,63.37949041408858,61.10603290676416,59.622803787555775,33.719895067629594,4.578862711787224,9.100286364555359,61.29
19,0.9,2.869938373565674,7.14967387272874e-06,resnet18,0.7078788876533508,78.16,86.99264048387641,95.86900843435603,62.770951385606246,59.38644688644688,59.801792871162554,33.99755139414825,4.904962331056595,9.097941517829895,59.57
20,0.9,2.827247381210327,1e-06,resnet18,0.698482871055603,77.94,87.02589236297953,95.81800873113382,63.74146085860177,60.924750679963736,60.67547385745175,34.32602646627724,4.73371297121048,9.160205125808716,61.2
